season,pfr_name,draft_pick,primary_ppg,position,prospect_model_score,training_rows_before_draft
2020,Albert Okwuegbunam,118,3.1446691176470587,TE,3.7705814992605444,219
2020,Colby Parkinson,133,2.2794117647058822,TE,3.5454172657574112,219
2020,Brycen Hopkins,136,0.5823529411764706,TE,3.2138392788000996,219
2020,Charlie Woerner,190,0.50625,TE,1.9943790506779642,219
2020,Tyler Davis,206,0.41470588235294115,TE,1.5065769457803508,219
2020,Stephen Sullivan,251,0.1941176470588235,TE,0.5308891623397607,219
2021,Kyle Pitts,4,9.232352941176472,TE,8.764799308163829,231
2021,Pat Freiermuth,55,8.820588235294117,TE,4.930197577611466,231
2021,Hunter Long,81,0.052941176470588235,TE,3.5151583307991037,231
2021,Tommy Tremble,83,3.3764705882352946,TE,4.351076748277984,231
2021,Tre' McKitty,97,0.8147058823529413,TE,3.2387697007934864,231
2021,John Bates,124,2.5,TE,1.955816273433033,231
2021,Kylen Granson,127,3.9470588235294115,TE,2.7285155554532405,231
2021,Luke Farrell,145,1.2088235294117646,TE,2.5910538099406417,231
2021,Brevin Jordan,147,3.1382352941176475,TE,2.289682667815962,231
2021,Noah Gray,162,4.135294117647058,TE,3.6632148195962557,231
2021,Zach Davidson,168,0.0,TE,1.4829156641937093,231
2022,Trey McBride,55,12.508823529411764,TE,6.259837267223904,242
2022,Jelani Woods,73,2.1823529411764713,TE,3.957367922871947,242
2022,Greg Dulcich,80,2.761764705882353,TE,4.738212473685861,242
2022,Jeremy Ruckert,101,1.7529411764705882,TE,4.2867970933268404,242
2022,Cade Otton,106,7.620588235294117,TE,3.6647611588446565,242
2022,Daniel Bellinger,112,3.6911764705882355,TE,3.7816028466092133,242
2022,Charlie Kolar,128,1.4705882352941178,TE,2.5639325767681775,242
2022,Jake Ferguson,129,8.279411764705882,TE,3.1294247151628722,242
2022,Isaiah Likely,139,6.6117647058823525,TE,3.7124796414970405,242
2022,Chigoziem Okonkwo,143,6.6764705882352935,TE,2.95665945594788,242
2022,Cole Turner,149,0.8029411764705883,TE,3.6530972038547365,242
2022,Teagan Quitoriano,170,1.0470588235294118,TE,1.6412012244102183,242
2022,James Mitchell,177,0.973529411764706,TE,2.4979816048546453,242
2022,Andrew Ogletree,192,0.0,TE,1.837145821425306,242
2022,Grant Calcaterra,198,2.144117647058824,TE,1.6177658569310598,242
2022,Connor Heyward,208,2.2205882352941178,TE,1.1762437914711332,242
2022,John FitzPatrick,213,0.1,TE,0.7374231308997962,242
2022,Ko Kieft,218,0.0,TE,0.8542734487454653,242
2022,Nick Muse,227,0.0,TE,0.4752103828757609,242
2023,Dalton Kincaid,25,8.129411764705882,TE,8.979800113502854,261
2023,Sam LaPorta,34,12.173529411764706,TE,7.822817433644204,261
2023,Michael Mayer,35,4.270588235294118,TE,8.441851371520048,261
2023,Luke Musgrave,42,3.6588235294117646,TE,7.499902827137261,261
2023,Luke Schoonmaker,58,2.4794117647058824,TE,4.342133302329091,261
2023,Brenton Strange,61,6.15,TE,4.251381938034541,261
2023,Tucker Kraft,78,8.25,TE,4.538407277540969,261
2023,Darnell Washington,93,3.4823529411764707,TE,2.7866233192997463,261
2023,Cameron Latu,101,0.0,TE,4.312117937749399,261
