position,target,family,feature_set,n_features_listed,model_spec,reference_n,matched_n,rmse,mae,max_abs,pearson,spearman,error
TE,hit3,cat,draftcap_plus_top48,54,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top64,64,cat3_unweighted,58,58,0.31159643992654246,0.18190098934589527,0.9379920544337776,0.3303932040974321,0.5782706327478545,
TE,hit3,cat,ranked_top64,64,cat4_unweighted,58,58,0.2873635589130667,0.16700485351432665,0.9193860019712232,0.343873460876133,0.6121689378326003,
TE,hit3,cat,ranked_top64,64,cat3_balanced,58,58,0.334216214057849,0.19409092612629103,0.959676856897992,0.29103771702789116,0.5027223230490019,
TE,hit3,cat,ranked_top64,64,cat4_balanced,58,58,0.3164896447316768,0.18407315212311273,0.9346584822383387,0.3252702770885033,0.6065089667476699,
TE,hit3,cat,ranked_top64,64,cat3_scaled,58,58,0.334216214057849,0.19409092612629103,0.959676856897992,0.29103771702789116,0.5027223230490019,
TE,hit3,cat,ranked_top64,64,cat4_scaled,58,58,0.3164896447316768,0.18407315212311273,0.9346584822383387,0.3252702770885033,0.6065089667476699,
TE,hit3,cat,ranked_top64,64,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top64,64,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top64,70,cat3_unweighted,58,58,0.29996620198507146,0.1775269397446471,0.9541663496639196,0.3242260953862099,0.5442492848134363,
TE,hit3,cat,draftcap_plus_top64,70,cat4_unweighted,58,58,0.29066169308201734,0.17145347384993206,0.9301068206279711,0.32645471830031486,0.5891599249438618,
TE,hit3,cat,draftcap_plus_top64,70,cat3_balanced,58,58,0.3161436075376738,0.1878914767715891,0.9603876929642355,0.3034707699455031,0.474976160447876,
TE,hit3,cat,draftcap_plus_top64,70,cat4_balanced,58,58,0.3138892546722851,0.18651320836979451,0.9352436967617023,0.3053913065382861,0.5324986926697223,
TE,hit3,cat,draftcap_plus_top64,70,cat3_scaled,58,58,0.3161436075376738,0.1878914767715891,0.9603876929642355,0.3034707699455031,0.474976160447876,
TE,hit3,cat,draftcap_plus_top64,70,cat4_scaled,58,58,0.3138892546722851,0.18651320836979451,0.9352436967617023,0.3053913065382861,0.5324986926697223,
TE,hit3,cat,draftcap_plus_top64,70,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top64,70,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top96,96,cat3_unweighted,58,58,0.2913788744528197,0.17395870771351957,0.9502561388705119,0.32754832198037176,0.541665384970316,
TE,hit3,cat,ranked_top96,96,cat4_unweighted,58,58,0.2803371783547924,0.16498199137250857,0.9329637522967753,0.320859636839247,0.5749484758066997,
TE,hit3,cat,ranked_top96,96,cat3_balanced,58,58,0.3154616245596376,0.18740452927444282,0.9566278124598269,0.30029926449193717,0.505552308591467,
TE,hit3,cat,ranked_top96,96,cat4_balanced,58,58,0.3102418606939229,0.1778668172069634,0.9464229405592713,0.30447601514592837,0.5359438924605494,
TE,hit3,cat,ranked_top96,96,cat3_scaled,58,58,0.3154616245596376,0.18740452927444282,0.9566278124598269,0.30029926449193717,0.505552308591467,
TE,hit3,cat,ranked_top96,96,cat4_scaled,58,58,0.3102418606939229,0.1778668172069634,0.9464229405592713,0.30447601514592837,0.5359438924605494,
TE,hit3,cat,ranked_top96,96,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,ranked_top96,96,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top96,102,cat3_unweighted,58,58,0.288360100973909,0.17219816334704044,0.966528006373158,0.3291320660471106,0.5296687071272571,
TE,hit3,cat,draftcap_plus_top96,102,cat4_unweighted,58,58,0.27479736170124913,0.1612727069585667,0.9325980346566383,0.3393896524156452,0.613337844904488,
TE,hit3,cat,draftcap_plus_top96,102,cat3_balanced,58,58,0.3135011738739683,0.18598649915639767,0.9633083280113812,0.3002369528375325,0.4453843551016642,
TE,hit3,cat,draftcap_plus_top96,102,cat4_balanced,58,58,0.3013355796924978,0.1778109944274187,0.9315944756021992,0.32138322267136976,0.5427727706173675,
TE,hit3,cat,draftcap_plus_top96,102,cat3_scaled,58,58,0.3135011738739683,0.18598649915639767,0.9633083280113812,0.3002369528375325,0.4453843551016642,
TE,hit3,cat,draftcap_plus_top96,102,cat4_scaled,58,58,0.3013355796924978,0.1778109944274187,0.9315944756021992,0.32138322267136976,0.5427727706173675,
TE,hit3,cat,draftcap_plus_top96,102,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,draftcap_plus_top96,102,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,stage3__features,137,cat3_unweighted,58,58,0.1799117819167863,0.11197574641248187,0.6016203287094527,0.586413999092535,0.7520686579101172,
TE,hit3,cat,stage3__features,137,cat4_unweighted,58,58,0.16832018104776278,0.10697654940672167,0.536348779672934,0.5878043318937257,0.7344735304069644,
TE,hit3,cat,stage3__features,137,cat3_balanced,58,58,0.2799209442887232,0.18993075275540688,0.7867502042856671,0.44747300000459567,0.6842105263157895,
TE,hit3,cat,stage3__features,137,cat4_balanced,58,58,0.2724833203430881,0.18831874345379895,0.7337747750015455,0.5335160033605317,0.7075271463287091,
TE,hit3,cat,stage3__features,137,cat3_scaled,58,58,0.2799209442887232,0.18993075275540688,0.7867502042856671,0.44747300000459567,0.6842105263157895,
TE,hit3,cat,stage3__features,137,cat4_scaled,58,58,0.2724833203430881,0.18831874345379895,0.7337747750015455,0.5335160033605317,0.7075271463287091,
TE,hit3,cat,stage3__features,137,cat3_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,hit3,cat,stage3__features,137,cat4_balanced_imp,58,0,inf,inf,inf,,,"AttributeError(""The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order."")"
TE,star3,logit,group__capital,6,logit_exact,58,58,0.37296414764999836,0.3362358189314084,0.6739852336756693,0.4911332206171755,0.5959272816758436,
TE,star3,logit,group__college_only,1624,logit_exact,58,58,0.25890725485979993,0.14365415026908607,0.9244091186116571,0.08262528043083912,0.17702789996616325,
TE,star3,logit,group__capital_core,254,logit_exact,58,58,0.2997511234241702,0.19355865828072638,0.7646992958920932,0.2762942484444613,0.3383985973115138,
TE,star3,logit,group__capital_production,730,logit_exact,58,58,0.2594776872140616,0.1425825863604384,0.8817813230223516,0.315898634018941,0.2434095173644222,
TE,star3,logit,group__capital_prod_context,1630,logit_exact,58,58,0.23268564319346302,0.13138358528328614,0.8268103499736437,0.08564482748717983,0.17548986434525823,
TE,star3,logit,group__full,1642,logit_exact,58,58,0.23389926718515708,0.12176130637962135,0.8428965183567689,0.04357434154752919,0.30025531391307025,
TE,star3,logit,orig__capital_plus_top8,598,logit_exact,58,58,0.23389926354786064,0.12176131093726654,0.8428965099842678,0.04357434151193244,0.30025531391307025,
TE,star3,logit,ranked_top4,4,logit_exact,58,58,0.3195398211011323,0.21372150028408674,0.842383351161986,0.43609226115116284,0.46501469074505136,
TE,star3,logit,draftcap_plus_top4,10,logit_exact,58,58,0.3271931161981757,0.2124524322018199,0.8873858656371849,0.3837619130766784,0.29158079301116613,
TE,star3,logit,ranked_top8,8,logit_exact,58,58,0.29563133505502415,0.18810407613358582,0.8404068759929361,0.4242224408914999,0.3134824202528531,
TE,star3,logit,draftcap_plus_top8,14,logit_exact,58,58,0.29049757622416816,0.18366940895963504,0.8963924893072646,0.4082134745212233,0.24507059583499957,
TE,star3,logit,ranked_top12,12,logit_exact,58,58,0.259505064385444,0.1507533743711956,0.8465544157731113,0.40934327387024055,0.2883816789196838,
TE,star3,logit,draftcap_plus_top12,18,logit_exact,58,58,0.22468881511377864,0.1296171169797267,0.9078141981337033,0.41751592711606816,0.27041742286751363,
TE,star3,logit,ranked_top16,16,logit_exact,58,58,0.21703316702966566,0.12836782515561063,0.9026632110160663,0.42204998233796304,0.26623396597865207,
TE,star3,logit,draftcap_plus_top16,22,logit_exact,58,58,0.1871134888376569,0.1018635587997326,0.9088047499674461,0.47430224958071193,0.23867236765203484,
TE,star3,logit,ranked_top24,24,logit_exact,58,58,0.1782525203999229,0.0992037705354243,0.9069823222148843,0.5247802520220739,0.26900243009628105,
TE,star3,logit,draftcap_plus_top24,30,logit_exact,58,58,0.17621126786096666,0.09537915096850161,0.9092753804301897,0.5123485581176148,0.23036697529914793,
TE,star3,logit,ranked_top32,32,logit_exact,58,58,0.19297533434210026,0.10656533035949464,0.9145158728687973,0.45389190526699585,0.21430988341689997,
TE,star3,logit,draftcap_plus_top32,38,logit_exact,58,58,0.18928292001763133,0.10232448711378368,0.9197982635641373,0.4699570319284261,0.196099541665385,
TE,star3,logit,ranked_top48,48,logit_exact,58,58,0.17760096247946122,0.09674729083818595,0.9130526812345776,0.44053728328254355,0.2268602540834846,
TE,star3,logit,draftcap_plus_top48,54,logit_exact,58,58,0.179366462321576,0.09614946264087619,0.9167555784954815,0.4132404406024568,0.1868098065151189,
TE,star3,logit,ranked_top64,64,logit_exact,58,58,0.17736362637959993,0.09427710403823887,0.9139228361710787,0.3539120704992782,0.26801808729890186,
TE,star3,logit,draftcap_plus_top64,70,logit_exact,58,58,0.1729515091809477,0.08730805843640453,0.917222892870254,0.35621440298494306,0.2771232581746594,
TE,star3,logit,ranked_top96,96,logit_exact,58,58,0.21337224195797178,0.11273976394031962,0.9159325030261629,0.1899572082887322,0.2933649143314159,
TE,star3,logit,draftcap_plus_top96,102,logit_exact,58,58,0.20669879853705142,0.10839922790169935,0.9205158713249311,0.20143504441736484,0.27158632993940146,
TE,star3,logit,stage3__features,137,logit_exact,58,58,0.30391510146570777,0.2068682193516923,0.8185222351214878,0.24054507352005483,0.25386815958657605,
TE,star3,logit,stage3__features_b,833,logit_exact,58,58,0.2506580626366006,0.1398927506239787,0.8280870443740974,0.07465336722188004,0.20095973422744473,
TE,star3,logit,stage3__union,833,logit_exact,58,58,0.2506580626645889,0.13989275070391213,0.8280870447849734,0.07465336764770716,0.20095973422744473,
