college_season,source_date,metric,rank,teamrankings_team,team_key,value,source_url
2024,2025-01-21,plays_pg,117,W Kentucky,wkentucky,63.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,118,NC State,ncstate,63.7,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,119,Illinois,illinois,63.6,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,120,Fresno St,fresnost,63.5,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,120,Florida,florida,63.5,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,122,Florida Intl,floridaintl,63.1,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,123,Ohio St,ohiost,62.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,124,Michigan,michigan,62.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,124,Army,army,62.3,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,126,W Michigan,wmichigan,61.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,127,Houston,houston,61.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,128,UL Monroe,ulmonroe,60.4,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,129,Kent St,kentst,60.1,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,130,Miami OH,miamioh,59.9,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,131,Vanderbilt,vanderbilt,59.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,132,Iowa,iowa,58.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,133,Purdue,purdue,58.2,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,plays_pg,134,Navy,navy,57.8,https://www.teamrankings.com/college-football/stat/plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,1,Army,army,56.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,2,Air Force,airforce,58.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,3,Syracuse,syracuse,60.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,4,Nebraska,nebraska,60.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,5,Georgia Tech,georgiatech,60.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,6,Missouri,missouri,61.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,7,Oregon St,oregonst,61.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,8,Iowa St,iowast,61.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,9,Kentucky,kentucky,62.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,10,UMass,umass,62.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,11,Troy,troy,62.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,12,Indiana,indiana,63.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,13,N Illinois,nillinois,63.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,14,Vanderbilt,vanderbilt,63.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,15,Minnesota,minnesota,63.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,16,E Michigan,emichigan,63.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,17,Cincinnati,cincinnati,63.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,18,Ohio St,ohiost,63.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,19,Ohio,ohio,63.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,20,Houston,houston,64.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,21,Tulane,tulane,64.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,22,W Michigan,wmichigan,64.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,23,Bowling Green,bowlinggreen,64.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,24,West Virginia,westvirginia,64.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,25,UCLA,ucla,64.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,26,Wisconsin,wisconsin,64.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,26,Michigan St,michiganst,64.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,28,LSU,lsu,64.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,29,Wyoming,wyoming,65.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,30,Oregon,oregon,65.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,31,App State,appstate,65.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,32,Miami,miami,65.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,33,BYU,byu,65.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,34,Iowa,iowa,65.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,35,Penn St,pennst,65.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,36,Memphis,memphis,65.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,36,Washington,washington,65.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,38,Michigan,michigan,65.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,39,Rutgers,rutgers,65.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,39,Nevada,nevada,65.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,41,J Madison,jmadison,66.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,42,USC,usc,66.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,43,Arizona St,arizonast,66.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,44,C Michigan,cmichigan,66.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,45,Sam Houston,samhouston,66.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,46,Tennessee,tennessee,67.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,47,Notre Dame,notredame,67.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,48,Southern Miss,southernmiss,67.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,48,Kansas,kansas,67.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,50,Oklahoma,oklahoma,67.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,51,Texas,texas,67.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,52,Georgia So,georgiaso,67.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,53,NC State,ncstate,67.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,54,Louisiana Tech,louisianatech,67.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,55,W Kentucky,wkentucky,67.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,56,Ball St,ballst,67.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,57,Arizona,arizona,67.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,58,Louisiana,lalafayette,68.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,59,S Alabama,salabama,68.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,60,Stanford,stanford,68.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,60,Northwestern,northwestern,68.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,62,Washington St,washingtonst,68.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,63,Utah,utah,68.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,64,UCF,ucf,68.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,65,California,california,68.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,66,Boston College,bostoncollege,68.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,67,Maryland,maryland,68.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,68,Liberty,liberty,68.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,69,Kansas St,kansasst,68.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,70,Boise St,boisest,68.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,71,Georgia,georgia,68.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,72,Arkansas St,arkansasst,69.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,73,South Carolina,southcarolina,69.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,74,Navy,navy,69.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,75,Middle Tenn,middletenn,69.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,76,Purdue,purdue,69.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,77,Temple,temple,69.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,77,Texas A&M,texasaandm,69.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,79,Hawai'i,hawaii,69.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,80,Auburn,auburn,69.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,81,Florida St,floridast,69.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,82,Colorado St,coloradost,70.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,82,Georgia St,georgiast,70.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,82,Charlotte,charlotte,70.0,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,85,UConn,uconn,70.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,86,Rice,rice,70.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,87,Clemson,clemson,70.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,88,Texas St,texasst,70.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,89,Miami OH,miamioh,70.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,90,UAB,uab,70.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,90,Akron,akron,70.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,92,Virginia,virginia,70.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,93,UNLV,unlv,70.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,94,North Carolina,northcarolina,70.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,95,Kennesaw St,kennesawst,70.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,96,Baylor,baylor,70.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,97,Florida Intl,floridaintl,70.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,98,Texas Tech,texastech,70.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,99,Virginia Tech,virginiatech,71.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,100,Coastal Car,coastalcar,71.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,100,Louisville,louisville,71.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,100,UTSA,utsa,71.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,100,Arkansas,arkansas,71.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,104,Florida Atlantic,floridaatlantic,71.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,105,Alabama,alabama,71.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,105,Illinois,illinois,71.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,107,UL Monroe,ulmonroe,71.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,107,New Mexico St,newmexicost,71.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,109,Marshall,marshall,71.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,110,Jacksonville St,jacksonvillest,71.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,111,TCU,tcu,72.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,112,Mississippi St,mississippist,72.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,112,New Mexico,newmexico,72.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,114,Colorado,colorado,72.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,114,Buffalo,buffalo,72.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,116,Tulsa,tulsa,73.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,117,Old Dominion,olddominion,73.6,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,118,Mississippi,mississippi,73.9,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,119,Wake Forest,wakeforest,74.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,120,SMU,smu,74.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,121,Fresno St,fresnost,74.4,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,122,UTEP,utep,74.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,123,San Diego St,sandiegost,74.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,123,Utah St,utahst,74.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,125,Florida,florida,75.1,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,126,Kent St,kentst,75.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,127,Oklahoma St,oklahomast,76.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,128,San Jose St,sanjosest,76.3,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,129,Duke,duke,76.5,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,130,N Texas,ntexas,76.7,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,131,E Carolina,ecarolina,76.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,131,Toledo,toledo,76.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,133,Pittsburgh,pittsburgh,77.2,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2024,2025-01-21,opp_plays_pg,134,S Florida,sflorida,77.8,https://www.teamrankings.com/college-football/stat/opponent-plays-per-game?date=2025-01-21
2025,2026-01-20,sos,1,Indiana,indiana,20.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,2,Oregon,oregon,18.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,3,Ohio St,ohiost,17.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,4,Alabama,alabama,16.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,5,Miami,miami,16.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,6,Georgia,georgia,14.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,7,Texas,texas,13.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,8,Iowa,iowa,13.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,9,Texas A&M,texasaandm,13.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,10,Florida,florida,13.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,11,Oklahoma,oklahoma,13.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,12,Penn St,pennst,13.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,13,Texas Tech,texastech,13.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,14,Notre Dame,notredame,12.9,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,15,USC,usc,12.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,16,Mississippi,mississippi,12.2,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,17,Vanderbilt,vanderbilt,11.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,18,Michigan,michigan,11.4,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,19,LSU,lsu,11.4,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,20,BYU,byu,11.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,21,Auburn,auburn,11.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,22,South Carolina,southcarolina,10.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,23,Arkansas,arkansas,10.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,24,Wisconsin,wisconsin,10.6,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,25,Illinois,illinois,10.3,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,26,Missouri,missouri,10.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,27,Tennessee,tennessee,9.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,28,Utah,utah,9.7,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,29,Kentucky,kentucky,9.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,30,Washington,washington,9.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,31,UCLA,ucla,8.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,32,Florida St,floridast,8.5,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,33,Mississippi St,mississippist,8.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,34,Nebraska,nebraska,7.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,35,Clemson,clemson,7.1,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,36,TCU,tcu,7.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,37,Arizona St,arizonast,7.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,38,NC State,ncstate,7.0,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,39,Rutgers,rutgers,6.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
2025,2026-01-20,sos,40,Kansas St,kansasst,6.8,https://www.teamrankings.com/college-football/ranking/schedule-strength-by-other?date=2026-01-20
