college_season,source_date,teamrankings_team,team_key,points_per_play_margin,points_per_play_margin_rank,source_url
2005,2006-01-05,Utah St,utahst,-0.185,103,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Oregon St,oregonst,-0.186,104,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Indiana,indiana,-0.191,105,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Tulane,tulane,-0.196,106,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Kent St,kentst,-0.21,107,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Ball St,ballst,-0.212,108,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,N Texas,ntexas,-0.214,109,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,UNLV,unlv,-0.214,110,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Cincinnati,cincinnati,-0.229,111,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Idaho,idaho,-0.235,112,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Florida Atlantic,floridaatlantic,-0.244,113,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,New Mexico St,newmexicost,-0.279,114,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Buffalo,buffalo,-0.289,115,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Rice,rice,-0.322,116,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Illinois,illinois,-0.33,117,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Duke,duke,-0.362,118,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2005,2006-01-05,Temple,temple,-0.471,119,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2006-01-05
2011,2012-01-10,Alabama,alabama,0.38,1,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,LSU,lsu,0.375,2,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Oklahoma St,oklahomast,0.325,3,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Wisconsin,wisconsin,0.314,4,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Houston,houston,0.306,5,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Boise St,boisest,0.296,6,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Oregon,oregon,0.29,7,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Stanford,stanford,0.259,8,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,TCU,tcu,0.238,9,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Temple,temple,0.236,10,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Michigan,michigan,0.231,11,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Florida St,floridast,0.212,12,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Oklahoma,oklahoma,0.196,13,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Arkansas,arkansas,0.192,14,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Southern Miss,southernmiss,0.185,15,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,USC,usc,0.176,16,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Michigan St,michiganst,0.167,17,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Cincinnati,cincinnati,0.154,18,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,South Carolina,southcarolina,0.144,19,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Texas A&M,texasaandm,0.14,20,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,N Illinois,nillinois,0.132,21,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Notre Dame,notredame,0.116,22,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Arkansas St,arkansasst,0.111,23,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Tulsa,tulsa,0.11,24,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Florida Intl,floridaintl,0.104,25,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,West Virginia,westvirginia,0.099,26,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Utah,utah,0.099,27,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Louisiana Tech,louisianatech,0.093,28,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Toledo,toledo,0.085,29,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Florida,florida,0.079,30,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Ohio,ohio,0.077,31,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Mississippi St,mississippist,0.075,32,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Miami,miami,0.07,33,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Virginia Tech,virginiatech,0.07,34,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Georgia,georgia,0.065,35,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Missouri,missouri,0.064,36,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Utah St,utahst,0.061,37,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Kansas St,kansasst,0.06,38,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,W Michigan,wmichigan,0.059,39,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Georgia Tech,georgiatech,0.058,40,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Iowa,iowa,0.055,41,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Baylor,baylor,0.053,42,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Ohio St,ohiost,0.053,43,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,North Carolina,northcarolina,0.052,44,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Texas,texas,0.051,45,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Vanderbilt,vanderbilt,0.049,46,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,SMU,smu,0.047,47,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Louisiana,louisiana,0.045,48,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Nebraska,nebraska,0.037,49,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,S Florida,sflorida,0.037,50,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,San Diego St,sandiegost,0.037,51,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Rutgers,rutgers,0.031,52,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,BYU,byu,0.03,53,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,UCF,ucf,0.027,54,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Clemson,clemson,0.025,55,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Nevada,nevada,0.024,56,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Air Force,airforce,0.02,57,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Penn St,pennst,0.013,58,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Arizona St,arizonast,0.012,59,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Louisville,louisville,0.011,60,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Pittsburgh,pittsburgh,0.004,61,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Hawai'i,hawaii,0.0,62,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,California,california,-0.014,63,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Washington,washington,-0.024,64,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,NC State,ncstate,-0.024,65,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,W Kentucky,wkentucky,-0.024,66,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Navy,navy,-0.029,67,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Illinois,illinois,-0.031,68,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Auburn,auburn,-0.033,69,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Miami OH,miamioh,-0.033,70,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,UConn,uconn,-0.046,71,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Northwestern,northwestern,-0.053,72,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Syracuse,syracuse,-0.058,73,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Wyoming,wyoming,-0.059,74,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Purdue,purdue,-0.06,75,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,UTEP,utep,-0.062,76,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Wake Forest,wakeforest,-0.066,77,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Marshall,marshall,-0.066,78,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Virginia,virginia,-0.068,79,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,N Texas,ntexas,-0.068,80,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Bowling Green,bowlinggreen,-0.071,81,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,San Jose St,sanjosest,-0.082,82,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,UCLA,ucla,-0.089,83,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Tennessee,tennessee,-0.09,84,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,UL Monroe,ulmonroe,-0.092,85,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Boston College,bostoncollege,-0.095,86,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Ball St,ballst,-0.106,87,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Iowa St,iowast,-0.109,88,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,E Michigan,emichigan,-0.11,89,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Fresno St,fresnost,-0.113,90,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Kent St,kentst,-0.116,91,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Troy,troy,-0.124,92,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Oregon St,oregonst,-0.126,93,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,E Carolina,ecarolina,-0.133,94,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Rice,rice,-0.135,95,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,New Mexico St,newmexicost,-0.145,96,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Kentucky,kentucky,-0.15,97,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Arizona,arizona,-0.15,98,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,C Michigan,cmichigan,-0.151,99,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Maryland,maryland,-0.153,100,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
2011,2012-01-10,Washington St,washingtonst,-0.155,101,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2012-01-10
