season,pfr_name,draft_pick,primary_ppg,prospect_model_score,hit3,star3
2022,Jameson Williams,12,8.602941176470589,10.934230732793106,1,0
2022,Jahan Dotson,16,7.511764705882353,9.802243619447786,0,0
2022,Treylon Burks,18,3.764705882352941,12.371295022634047,0,0
2022,Christian Watson,34,7.923529411764706,4.355079638480386,0,0
2022,Wan'Dale Robinson,43,9.291176470588235,8.731584620098038,0,0
2022,John Metchie,44,2.5764705882352943,8.834536714685875,0,0
2022,Tyquan Thornton,50,2.75,8.11834575767807,0,0
2022,George Pickens,52,11.038235294117648,6.290461941276506,0,0
2022,Alec Pierce,53,8.05,6.238455403411365,0,0
2022,Skyy Moore,54,3.0323529411764705,9.261234021358536,0,0
2022,Velus Jones,71,1.4441176470588235,4.383117211759707,0,0
2022,Jalen Tolbert,88,6.258823529411766,8.850298998057552,0,0
2022,David Bell,99,2.7676470588235293,8.856432478741493,0,0
2022,Danny Gray,105,0.0852941176470588,3.577904368747498,0,0
2022,Erik Ezukanma,125,0.1029411764705882,2.6120497556522606,0,0
2022,Romeo Doubs,132,9.01470588235294,3.5227662605042047,0,0
2022,Calvin Austin,138,5.102941176470588,2.080173148759505,0,0
2022,Khalil Shakir,148,8.694117647058823,3.469119815801321,0,0
2022,Montrell Washington,162,0.0,0.9545384376667332,0,0
2022,Kyle Philips,163,1.4382352941176473,2.216588221163465,0,0
2022,Jalen Nailor,191,4.055882352941176,1.468425029011606,0,0
2022,Michael Woods,202,0.6617647058823529,1.3678042123099243,0,0
2022,Bo Melton,229,2.011764705882353,1.364000400035014,0,0
2022,Dareke Young,233,0.0,1.638257570262952,0,0
2022,Samori Toure,258,0.0,1.5398499803671464,0,0
2023,Jaxon Smith-Njigba,20,18.02647058823529,9.058353419617845,1,1
2023,Quentin Johnston,21,10.173529411764708,8.896019459783911,0,0
2023,Zay Flowers,22,13.31764705882353,9.839565963635454,1,1
2023,Jordan Addison,23,12.758823529411766,12.117726965286108,1,0
2023,Jonathan Mingo,39,3.441176470588236,7.827985053271312,0,0
2023,Jayden Reed,50,12.182352941176472,6.877318463135248,0,0
2023,Rashee Rice,55,10.66470588235294,7.913562529511806,0,0
2023,Marvin Mims Jr.,63,6.602941176470589,7.792127237269915,0,0
2023,Nathaniel Dell,69,8.970588235294116,7.391597511129447,0,0
2023,Jalin Hyatt,73,2.191176470588235,4.0752542624549815,0,0
2023,Cedric Tillman,74,4.129411764705882,5.309841765664598,0,0
2023,Josh Downs,79,10.01764705882353,9.000027548019204,0,0
2023,Michael Wilson,94,10.15,3.2334131855242094,1,1
2023,Tre Tucker,100,8.558823529411764,2.013212523259304,0,0
