position,period,model,n,mae,rmse,pearson,weekly_spearman,top1,top3,top5
K,all,v42,1630,3.50501152299565,4.380874973729962,0.14939284992583146,0.150535597040985,9.462962962962964,9.06172839506173,8.896296296296295
K,all,market,1630,3.5117328840490796,4.390435741337837,0.13998938827641472,0.13819470376515053,9.11111111111111,8.839506172839506,8.829629629629629
K,all,ridge10_base,1630,3.607061058505867,4.494911746800944,0.10890194485754813,0.10000070743941837,9.25925925925926,8.617283950617285,8.577777777777778
K,all,ridge10_extended,1630,3.6730202190958336,4.592820919611519,0.08857128141406863,0.0764474665100871,9.407407407407407,8.320987654320987,8.337037037037037
K,all,ridge100_base,1630,3.5613915126262974,4.448973436127415,0.118821917666734,0.1152871007851403,9.833333333333334,8.771604938271606,8.511111111111111
K,all,ridge100_extended,1630,3.5888445934852498,4.494689445711371,0.10690090083606331,0.10093116222586274,9.185185185185185,8.703703703703704,8.444444444444445
K,all,ridge1000_base,1630,3.5197896737571934,4.405324005527274,0.12855875848753862,0.13523738231930005,10.074074074074074,8.851851851851851,8.603703703703703
K,all,ridge1000_extended,1630,3.530884714982615,4.421691815757847,0.12062696137556433,0.12972601182499244,8.944444444444445,8.734567901234568,8.514814814814814
K,all,bayes_base,1630,3.516451409469635,4.397178617640544,0.12643371704009396,0.12739261877299476,10.037037037037036,8.716049382716049,8.559259259259258
K,all,bayes_extended,1630,3.5193253318343003,4.3978051435153525,0.12333789453234605,0.13740301766102989,8.37037037037037,8.543209876543209,8.566666666666666
K,all,extra16_base,1630,3.5348099216493725,4.407972346396727,0.11575114564811542,0.11283601944857402,9.37037037037037,8.481481481481481,8.181481481481482
K,all,extra16_extended,1630,3.5231201985772143,4.399277135852097,0.12435038382425488,0.1416337569390717,8.407407407407407,8.549382716049381,8.444444444444445
K,all,extra40_base,1630,3.525538344017591,4.398259656870346,0.12419806000086556,0.12673868450224535,9.944444444444445,8.901234567901234,8.58148148148148
K,all,extra40_extended,1630,3.5220238064181997,4.3919362417958006,0.1311143766109881,0.14068543805309405,8.666666666666666,8.617283950617283,8.503703703703701
K,all,cat2_base,1630,3.5185491914064677,4.408209210980081,0.11842034134888509,0.12971918607463034,9.25925925925926,8.549382716049381,8.522222222222222
K,all,cat2_extended,1630,3.51596842337085,4.39931719811153,0.126248118306954,0.13996315880366234,8.185185185185185,8.629629629629632,8.588888888888889
K,all,cat4_base,1630,3.536259933928977,4.420317190763982,0.10924842470370166,0.12424632916366948,8.722222222222221,8.777777777777779,8.533333333333333
K,all,cat4_extended,1630,3.5268760677210604,4.406561382189822,0.12015351600297078,0.14175984788403395,9.24074074074074,8.382716049382717,8.47037037037037
K,all,cat6_base,1630,3.5398995075869975,4.424621351190859,0.10144320409553914,0.11647864952597786,9.296296296296296,8.814814814814815,8.574074074074074
K,all,cat6_extended,1630,3.531142507327586,4.415031808512334,0.10914605287231506,0.12327648375683219,8.61111111111111,8.666666666666666,8.677777777777777
K,all,hist_base,1630,3.528862875791302,4.415618765442155,0.11757921117791083,0.11367241358074028,8.648148148148149,8.240740740740742,8.425925925925926
K,all,hist_extended,1630,3.5207843657320943,4.41300976919538,0.12076761668839457,0.12517439343477402,8.722222222222221,8.716049382716049,8.596296296296298
K,all,ridge100_recent,1630,3.6218627809631556,4.536594741753598,0.09623655389960843,0.10146264243540187,8.666666666666666,8.753086419753087,8.492592592592594
K,all,cat4_recent,1630,3.532646039850018,4.411100983766642,0.11631894565871632,0.13265563922048337,8.925925925925926,8.444444444444443,8.381481481481481
K,all,extra40_recent,1630,3.524405665365936,4.389389149759296,0.1348851145562024,0.14316935461052474,8.018518518518519,8.6358024691358,8.411111111111111
K,all,pbp_ridge100,1630,3.5735102061939616,4.474504347942449,0.10753805158820562,0.10739924550924086,8.925925925925926,8.290123456790123,8.533333333333333
K,all,pbp_ridge1000,1630,3.525157167082959,4.4138085991912055,0.12299045876350236,0.13020733579765162,9.5,8.728395061728396,8.444444444444443
K,all,pbp_bayes,1630,3.5229147692684815,4.401836299225759,0.11806683589153429,0.12042840201877787,10.074074074074074,8.648148148148149,8.444444444444443
K,all,pbp_cat2,1630,3.5239861594111357,4.409219235422861,0.11441194193174821,0.12479221037050564,8.555555555555555,8.685185185185185,8.544444444444444
K,all,pbp_cat4,1630,3.5291617355897804,4.415809773345326,0.1089393634918523,0.11682523649099812,9.148148148148149,8.679012345679011,8.777777777777779
K,all,pbp_extra,1630,3.525592351934824,4.400016441722466,0.12226015322000998,0.12654287795834634,8.777777777777779,8.746913580246915,8.81111111111111
K,all,pbp_xgb,1630,3.5289755899386503,4.421120460350775,0.10910968066778214,0.11052845983981141,9.944444444444445,8.617283950617283,8.34074074074074
K,all,pbp_lgbm,1630,3.535128195190523,4.427874439035159,0.10739121842537085,0.10576096876980952,9.203703703703704,8.75925925925926,8.703703703703702
K,all,pbp_poisson_events,1630,3.5228900917228745,4.403513641414463,0.11903066589828068,0.12424584117187397,9.777777777777779,8.938271604938272,8.648148148148149
K,all,k_component_B,1630,3.517536642991319,4.387083568165693,0.14117716909891628,0.13875358468873533,9.37037037037037,9.043209876543209,8.803703703703704
K,all,k_component_S,1630,3.5126570569212805,4.395394402864801,0.14034017766052198,0.14843326667102946,9.092592592592593,8.74074074074074,8.733333333333334
K,all,k_component_R,1630,3.510416875233685,4.410566574519671,0.12996629950328673,0.13070389028347978,8.944444444444445,9.160493827160495,8.777777777777779
K,all,k_component_E,1630,3.5365358602265613,4.416309492517637,0.11683786918490136,0.11574207933948795,8.851851851851851,8.932098765432098,8.618518518518519
K,all,k_bayes_opportunities,1630,3.5071752532418152,4.38542220284428,0.14354475572333986,0.1479214415985728,8.925925925925926,8.969135802469136,8.825925925925926
K,all,k_ridge_opportunities,1630,3.50826847067127,4.386428197269634,0.14247555277766458,0.14807964088732886,9.222222222222221,8.993827160493828,8.903703703703703
K,all,k_weighted_share,1630,3.503780874998315,4.3790539738617165,0.1512292492427323,0.1500612022268404,9.296296296296296,9.098765432098766,8.877777777777778
K,all,k_recent_skill0.5,1630,3.5058232101580535,4.380656107298951,0.1494066479774168,0.1510278587137776,9.407407407407407,9.04320987654321,8.896296296296295
K,all,k_recent_skill1.0,1630,3.506740957313283,4.380523468453351,0.14936830645218938,0.1510905924774697,9.648148148148149,9.148148148148149,8.862962962962962
