draft_year,position,position_year_rank,player_name,result_type,draft_team,draft_round,draft_pick,model_score_best2of3_ppg,prospect_model_percentile_pooled,prospect_model_percentile_temporal,temporal_reference_n,all_years_position_rank_by_percentile,all_years_overall_rank_by_percentile,hit_probability,realized_primary_ppg,hit3,star3,best_rank3,outcome_complete,target_valid,training_rows_before_draft,college_match,fuzzy_match,scout_boost
2022,RB,9,Isaiah Spiller,historical_oof,,,123,4.9632962214518095,62.73458445040214,63.84839650145773,343.0,159,581,,0.8058823529411765,0.0,0.0,95.0,1,1.0,387.0,,,
2022,RB,10,Dameon Pierce,historical_oof,,,107,4.826683793326708,61.12600536193029,62.390670553935855,343.0,166,612,,7.326470588235294,0.0,0.0,27.0,1,1.0,387.0,,,
2022,RB,11,Tyler Allgeier,historical_oof,,,151,4.598804539583558,58.71313672922251,60.05830903790087,343.0,177,650,,8.73529411764706,0.0,0.0,29.0,1,1.0,387.0,,,
2022,RB,12,Kyren Williams,historical_oof,,,164,4.061998693443465,49.59785522788204,50.43731778425656,343.0,217,790,,15.50294117647059,1.0,0.0,7.0,1,1.0,387.0,,,
2022,RB,13,Snoop Conner,historical_oof,,,154,3.969707850481349,48.79356568364612,49.85422740524781,343.0,221,803,,0.3,0.0,0.0,121.0,1,1.0,387.0,,,
2022,RB,14,Jerome Ford,historical_oof,,,156,3.943013980383895,48.257372654155496,49.56268221574344,343.0,224,814,,10.152941176470588,0.0,0.0,16.0,1,1.0,387.0,,,
2022,RB,15,Ty Chandler,historical_oof,,,169,3.755254961792928,46.11260053619303,47.521865889212826,343.0,236,846,,3.805882352941176,0.0,0.0,48.0,1,1.0,387.0,,,
2022,RB,16,Hassan Haskins,historical_oof,,,131,3.619352149154369,43.96782841823057,45.481049562682216,343.0,245,877,,1.7294117647058824,0.0,0.0,81.0,1,1.0,387.0,,,
2022,RB,17,Tyler Badie,historical_oof,,,196,3.1799887177322,38.069705093833775,39.35860058309038,343.0,270,970,,0.5529411764705883,0.0,0.0,112.0,1,1.0,387.0,,,
2022,RB,18,Keaontay Ingram,historical_oof,,,201,2.8237102903660367,33.51206434316354,34.69387755102041,343.0,290,1037,,0.9441176470588232,0.0,0.0,105.0,1,1.0,387.0,,,
2022,RB,19,Kevin Harris,historical_oof,,,183,2.4459365764038745,27.34584450402145,28.2798833819242,343.0,318,1132,,0.9558823529411764,0.0,0.0,91.0,1,1.0,387.0,,,
2022,RB,20,Isaih Pacheco,historical_oof,,,251,2.232427721250592,25.201072386058986,26.239067055393583,343.0,328,1168,,10.261764705882351,0.0,0.0,15.0,1,1.0,387.0,,,
2022,RB,21,Trestan Ebner,historical_oof,,,203,2.100191017404313,23.056300268096518,24.198250728862973,343.0,336,1199,,0.1823529411764705,0.0,0.0,135.0,1,1.0,387.0,,,
2022,RB,22,Brittain Brown,historical_oof,,,250,-0.8848348975545766,1.0723860589812333,0.5830903790087464,343.0,427,1536,,0.0,0.0,0.0,,1,1.0,387.0,,,
2022,RB,23,Zander Horvath,historical_oof,,,260,-1.4765322484899377,0.5361930294906166,0.2915451895043732,343.0,429,1544,,0.0,0.0,0.0,,1,1.0,387.0,,,
2022,WR,1,Treylon Burks,historical_oof,,,18,12.371295022634047,98.28571428571428,98.13664596273291,483.0,11,29,,3.764705882352941,0.0,0.0,81.0,1,1.0,544.0,,,
2022,WR,2,Garrett Wilson,historical_oof,,,10,11.118766133453386,96.0,96.06625258799173,483.0,27,71,,13.75294117647059,1.0,1.0,10.0,1,1.0,544.0,,,
2022,WR,3,Jameson Williams,historical_oof,,,12,10.934230732793106,95.04761904761904,95.23809523809524,483.0,32,83,,8.602941176470589,1.0,0.0,22.0,1,1.0,544.0,,,
2022,WR,4,Chris Olave,historical_oof,,,11,10.694960824829929,94.66666666666669,95.03105590062113,483.0,35,89,,12.632352941176473,1.0,0.0,16.0,1,1.0,544.0,,,
2022,WR,5,Drake London,historical_oof,,,8,10.359437708833536,93.71428571428572,94.20289855072464,483.0,42,106,,13.511764705882356,1.0,1.0,5.0,1,1.0,544.0,,,
2022,WR,6,Jahan Dotson,historical_oof,,,16,9.802243619447786,91.42857142857144,92.13250517598344,483.0,57,142,,7.511764705882353,0.0,0.0,51.0,1,1.0,544.0,,,
2022,WR,7,Skyy Moore,historical_oof,,,54,9.261234021358536,89.71428571428571,90.47619047619048,483.0,66,168,,3.0323529411764705,0.0,0.0,107.0,1,1.0,544.0,,,
2022,WR,8,David Bell,historical_oof,,,99,8.856432478741493,87.04761904761905,88.40579710144928,483.0,80,204,,2.7676470588235293,0.0,0.0,113.0,1,1.0,544.0,,,
2022,WR,9,Jalen Tolbert,historical_oof,,,88,8.850298998057552,86.85714285714286,88.40579710144928,483.0,81,208,,6.258823529411766,0.0,0.0,45.0,1,1.0,544.0,,,
2022,WR,10,John Metchie,historical_oof,,,44,8.834536714685875,86.47619047619047,88.19875776397515,483.0,83,213,,2.5764705882352943,0.0,0.0,110.0,1,1.0,544.0,,,
2022,WR,11,Wan'Dale Robinson,historical_oof,,,43,8.731584620098038,86.28571428571429,88.19875776397515,483.0,84,216,,9.291176470588235,0.0,0.0,36.0,1,1.0,544.0,,,
2022,WR,12,Tyquan Thornton,historical_oof,,,50,8.11834575767807,83.23809523809523,85.09316770186336,483.0,104,263,,2.75,0.0,0.0,98.0,1,1.0,544.0,,,
2022,WR,13,George Pickens,historical_oof,,,52,6.290461941276506,71.61904761904762,73.70600414078675,483.0,176,434,,11.038235294117648,0.0,0.0,29.0,1,1.0,544.0,,,
2022,WR,14,Alec Pierce,historical_oof,,,53,6.238455403411365,71.04761904761905,73.29192546583852,483.0,179,444,,8.05,0.0,0.0,43.0,1,1.0,544.0,,,
2022,WR,15,Velus Jones,historical_oof,,,71,4.383117211759707,58.47619047619048,60.041407867494826,483.0,267,654,,1.4441176470588235,0.0,0.0,126.0,1,1.0,544.0,,,
2022,WR,16,Christian Watson,historical_oof,,,34,4.355079638480386,57.90476190476191,59.62732919254658,483.0,270,662,,7.923529411764706,0.0,0.0,41.0,1,1.0,544.0,,,
2022,WR,17,Danny Gray,historical_oof,,,105,3.577904368747498,50.47619047619048,51.96687370600414,483.0,316,775,,0.0852941176470588,0.0,0.0,203.0,1,1.0,544.0,,,
2022,WR,18,Romeo Doubs,historical_oof,,,132,3.5227662605042047,49.142857142857146,50.72463768115942,483.0,324,798,,9.01470588235294,0.0,0.0,36.0,1,1.0,544.0,,,
2022,WR,19,Khalil Shakir,historical_oof,,,148,3.469119815801321,48.0,49.68944099378882,483.0,331,817,,8.694117647058823,0.0,0.0,37.0,1,1.0,544.0,,,
2022,WR,20,Erik Ezukanma,historical_oof,,,125,2.6120497556522606,32.19047619047619,32.91925465838509,483.0,424,1054,,0.1029411764705882,0.0,0.0,197.0,1,1.0,544.0,,,
2022,WR,21,Kyle Philips,historical_oof,,,163,2.216588221163465,27.047619047619047,27.536231884057973,483.0,455,1137,,1.4382352941176473,0.0,0.0,136.0,1,1.0,544.0,,,
2022,WR,22,Calvin Austin,historical_oof,,,138,2.080173148759505,25.333333333333336,25.87991718426501,483.0,469,1167,,5.102941176470588,0.0,0.0,68.0,1,1.0,544.0,,,
2022,WR,23,Dareke Young,historical_oof,,,233,1.638257570262952,16.761904761904763,16.977225672877847,483.0,519,1295,,0.0,0.0,0.0,,1,1.0,544.0,,,
2022,WR,24,Samori Toure,historical_oof,,,258,1.5398499803671464,15.61904761904762,15.942028985507244,483.0,525,1309,,0.0,0.0,0.0,,1,1.0,544.0,,,
2022,WR,25,Jalen Nailor,historical_oof,,,191,1.468425029011606,14.285714285714285,14.699792960662524,483.0,533,1327,,4.055882352941176,0.0,0.0,77.0,1,1.0,544.0,,,
2022,WR,26,Michael Woods,historical_oof,,,202,1.3678042123099243,11.61904761904762,12.008281573498964,483.0,551,1368,,0.6617647058823529,0.0,0.0,164.0,1,1.0,544.0,,,
2022,WR,27,Bo Melton,historical_oof,,,229,1.364000400035014,11.428571428571429,12.008281573498964,483.0,552,1370,,2.011764705882353,0.0,0.0,116.0,1,1.0,544.0,,,
2022,WR,28,Montrell Washington,historical_oof,,,162,0.9545384376667332,3.0476190476190474,3.1055900621118013,483.0,607,1501,,0.0,0.0,0.0,,1,1.0,544.0,,,
2022,TE,1,Trey McBride,historical_oof,,,55,6.259837267223904,86.20689655172413,86.27450980392157,204.0,39,219,,12.508823529411764,1.0,1.0,2.0,1,1.0,242.0,,,
2022,TE,2,Greg Dulcich,historical_oof,,,80,4.738212473685861,76.29310344827587,75.49019607843137,204.0,67,368,,2.761764705882353,0.0,0.0,30.0,1,1.0,242.0,,,
2022,TE,3,Jeremy Ruckert,historical_oof,,,101,4.28679709332684,70.6896551724138,71.07843137254902,204.0,81,450,,1.7529411764705882,0.0,0.0,62.0,1,1.0,242.0,,,
2022,TE,4,Jelani Woods,historical_oof,,,73,3.957367922871947,67.24137931034483,68.13725490196079,204.0,93,509,,2.182352941176472,0.0,0.0,35.0,1,1.0,242.0,,,
2022,TE,5,Daniel Bellinger,historical_oof,,,112,3.781602846609213,66.8103448275862,68.13725490196079,204.0,94,517,,3.691176470588236,0.0,0.0,34.0,1,1.0,242.0,,,
2022,TE,6,Isaiah Likely,historical_oof,,,139,3.712479641497041,65.08620689655173,66.66666666666666,204.0,99,543,,6.6117647058823525,0.0,0.0,16.0,1,1.0,242.0,,,
2022,TE,7,Cade Otton,historical_oof,,,106,3.664761158844657,64.22413793103449,66.17647058823529,204.0,101,556,,7.620588235294117,0.0,0.0,14.0,1,1.0,242.0,,,
2022,TE,8,Cole Turner,historical_oof,,,149,3.653097203854737,63.36206896551724,65.68627450980392,204.0,103,569,,0.8029411764705883,0.0,0.0,72.0,1,1.0,242.0,,,
2022,TE,9,Jake Ferguson,historical_oof,,,129,3.129424715162872,52.1551724137931,53.431372549019606,204.0,135,749,,8.279411764705882,1.0,0.0,9.0,1,1.0,242.0,,,
2022,TE,10,Chigoziem Okonkwo,historical_oof,,,143,2.95665945594788,50.0,51.47058823529412,204.0,142,784,,6.6764705882352935,0.0,0.0,21.0,1,1.0,242.0,,,
2022,TE,11,Charlie Kolar,historical_oof,,,128,2.563932576768177,42.672413793103445,44.11764705882353,204.0,162,896,,1.4705882352941178,0.0,0.0,63.0,1,1.0,242.0,,,
2022,TE,12,James Mitchell,historical_oof,,,177,2.4979816048546453,40.08620689655172,41.66666666666667,204.0,171,939,,0.973529411764706,0.0,0.0,67.0,1,1.0,242.0,,,
2022,TE,13,Andrew Ogletree,historical_oof,,,192,1.837145821425306,29.74137931034483,30.392156862745097,204.0,198,1093,,0.0,0.0,0.0,,1,1.0,242.0,,,
2022,TE,14,Teagan Quitoriano,historical_oof,,,170,1.6412012244102183,27.155172413793103,27.94117647058824,204.0,206,1135,,1.0470588235294118,0.0,0.0,64.0,1,1.0,242.0,,,
2022,TE,15,Grant Calcaterra,historical_oof,,,198,1.6177658569310598,25.43103448275862,26.47058823529412,204.0,210,1166,,2.144117647058824,0.0,0.0,41.0,1,1.0,242.0,,,
2022,TE,16,Connor Heyward,historical_oof,,,208,1.1762437914711332,19.39655172413793,20.098039215686278,204.0,228,1252,,2.2205882352941178,0.0,0.0,,1,1.0,242.0,,,
2022,TE,17,Ko Kieft,historical_oof,,,218,0.8542734487454653,13.79310344827586,14.215686274509803,204.0,241,1335,,0.0,0.0,0.0,,1,1.0,242.0,,,
2022,TE,18,John FitzPatrick,historical_oof,,,213,0.7374231308997962,12.06896551724138,12.745098039215684,204.0,245,1361,,0.1,0.0,0.0,104.0,1,1.0,242.0,,,
2022,TE,19,Nick Muse,historical_oof,,,227,0.4752103828757609,5.172413793103448,5.392156862745098,204.0,265,1466,,0.0,0.0,0.0,,1,1.0,242.0,,,
2023,QB,1,Anthony Richardson,historical_oof,,,4,16.565322806629435,98.29545454545456,98.24561403508773,171.0,4,28,,6.94235294117647,0.0,0.0,25.0,1,1.0,209.0,,,
2023,QB,2,C.J. Stroud,historical_oof,,,2,15.948952835543665,97.1590909090909,97.6608187134503,171.0,9,48,,14.599999999999998,1.0,0.0,9.0,1,1.0,209.0,,,
2023,QB,3,Bryce Young,historical_oof,,,1,15.887818340371188,96.02272727272728,97.07602339181284,171.0,11,70,,12.148823529411766,0.0,0.0,19.0,1,1.0,209.0,,,
2023,QB,4,Will Levis,historical_oof,,,33,11.430089599371223,84.0909090909091,85.38011695906432,171.0,38,252,,6.528235294117646,0.0,0.0,30.0,1,1.0,209.0,,,
2023,QB,5,Hendon Hooker,historical_oof,,,68,5.465732215754702,71.5909090909091,73.09941520467837,171.0,63,435,,0.0788235294117647,0.0,0.0,67.0,1,1.0,209.0,,,
2023,RB,1,Bijan Robinson,historical_oof,,,8,14.165526669413053,99.46380697050938,99.4535519125683,366.0,4,10,,20.95588235294117,1.0,1.0,2.0,1,1.0,410.0,,,
2023,RB,2,Jahmyr Gibbs,historical_oof,,,12,12.7112865553686,98.12332439678283,98.36065573770492,366.0,10,31,,21.46470588235294,1.0,1.0,1.0,1,1.0,410.0,,,
2023,RB,3,Zach Charbonnet,historical_oof,,,52,8.886170077439033,87.93565683646113,88.25136612021858,366.0,54,192,,10.83235294117647,0.0,0.0,24.0,1,1.0,410.0,,,
2023,RB,4,Devon Achane,historical_oof,,,84,8.201516274430496,83.91420911528151,84.42622950819673,366.0,70,255,,18.314705882352943,1.0,1.0,5.0,1,1.0,410.0,,,
2023,RB,5,Tank Bigsby,historical_oof,,,88,7.659102548314932,81.23324396782841,81.9672131147541,366.0,81,293,,5.376470588235294,0.0,0.0,36.0,1,1.0,410.0,,,
2023,RB,6,Tyjae Spears,historical_oof,,,81,7.448076824459596,79.89276139410187,80.87431693989072,366.0,88,313,,7.86470588235294,0.0,0.0,34.0,1,1.0,410.0,,,
2023,RB,7,Kendre Miller,historical_oof,,,71,6.782207011235595,73.45844504021449,74.59016393442623,366.0,112,406,,2.252941176470588,0.0,0.0,70.0,1,1.0,410.0,,,
2023,WR,1,Jordan Addison,historical_oof,,,23,12.117726965286108,98.09523809523807,98.04305283757338,511.0,12,32,,12.758823529411766,1.0,0.0,21.0,1,1.0,572.0,,,
2023,WR,2,Zay Flowers,historical_oof,,,22,9.839565963635454,91.61904761904762,91.58512720156556,511.0,56,140,,13.31764705882353,1.0,1.0,7.0,1,1.0,572.0,,,
2023,WR,3,Jaxon Smith-Njigba,historical_oof,,,20,9.058353419617845,88.0,88.06262230919765,511.0,75,191,,18.02647058823529,1.0,1.0,2.0,1,1.0,572.0,,,
2023,WR,4,Josh Downs,historical_oof,,,79,9.000027548019204,87.80952380952381,88.06262230919765,511.0,76,194,,10.01764705882353,0.0,0.0,35.0,1,1.0,572.0,,,
2023,WR,5,Quentin Johnston,historical_oof,,,21,8.896019459783911,87.42857142857143,87.866927592955,511.0,78,199,,10.173529411764708,0.0,0.0,35.0,1,1.0,572.0,,,
2023,WR,6,Rashee Rice,historical_oof,,,55,7.913562529511806,81.14285714285714,81.60469667318982,511.0,116,294,,10.66470588235294,0.0,0.0,27.0,1,1.0,572.0,,,
2023,WR,7,Jonathan Mingo,historical_oof,,,39,7.827985053271312,80.57142857142857,81.2133072407045,511.0,119,302,,3.441176470588236,0.0,0.0,81.0,1,1.0,572.0,,,
2023,WR,8,Marvin Mims Jr.,historical_oof,,,63,7.792127237269915,80.38095238095238,81.2133072407045,511.0,120,306,,6.602941176470589,0.0,0.0,57.0,1,1.0,572.0,,,
2023,WR,9,Nathaniel Dell,historical_oof,,,69,7.391597511129447,77.90476190476191,78.86497064579257,511.0,138,344,,8.970588235294116,0.0,0.0,39.0,1,1.0,572.0,,,
2023,WR,10,Jayden Reed,historical_oof,,,50,6.877318463135248,75.04761904761905,76.1252446183953,511.0,156,384,,12.182352941176472,0.0,0.0,25.0,1,1.0,572.0,,,
2023,WR,11,Cedric Tillman,historical_oof,,,74,5.309841765664598,64.0,64.9706457925636,511.0,225,560,,4.129411764705882,0.0,0.0,91.0,1,1.0,572.0,,,
2023,WR,12,Jalin Hyatt,historical_oof,,,73,4.0752542624549815,55.80952380952381,56.75146771037182,511.0,283,694,,2.191176470588235,0.0,0.0,100.0,1,1.0,572.0,,,
2023,WR,13,Michael Wilson,historical_oof,,,94,3.2334131855242094,43.42857142857143,44.22700587084149,511.0,356,885,,10.15,1.0,1.0,10.0,1,1.0,572.0,,,
2023,WR,14,Tre Tucker,historical_oof,,,100,2.013212523259304,23.61904761904762,24.07045009784736,511.0,479,1192,,8.558823529411764,0.0,0.0,38.0,1,1.0,572.0,,,
2023,TE,1,Dalton Kincaid,historical_oof,,,25,8.979800113502854,99.56896551724138,99.55156950672644,223.0,2,9,,8.129411764705882,1.0,0.0,11.0,1,1.0,261.0,,,
2023,TE,2,Michael Mayer,historical_oof,,,35,8.441851371520048,96.55172413793105,96.8609865470852,223.0,10,60,,4.270588235294118,0.0,0.0,35.0,1,1.0,261.0,,,
2023,TE,3,Sam LaPorta,historical_oof,,,34,7.822817433644204,94.82758620689656,95.51569506726456,223.0,17,88,,12.173529411764706,1.0,1.0,1.0,1,1.0,261.0,,,
2023,TE,4,Luke Musgrave,historical_oof,,,42,7.499902827137261,92.24137931034484,93.27354260089686,223.0,23,129,,3.6588235294117646,0.0,0.0,31.0,1,1.0,261.0,,,
2023,TE,5,Tucker Kraft,historical_oof,,,78,4.538407277540969,75.0,75.7847533632287,223.0,70,385,,8.25,1.0,0.0,10.0,1,1.0,261.0,,,
2023,TE,6,Luke Schoonmaker,historical_oof,,,58,4.342133302329091,71.98275862068965,73.09417040358744,223.0,77,429,,2.4794117647058824,0.0,0.0,43.0,1,1.0,261.0,,,
2023,TE,7,Cameron Latu,historical_oof,,,101,4.312117937749399,71.55172413793103,73.09417040358744,223.0,78,438,,0.0,0.0,0.0,124.0,1,1.0,261.0,,,
2023,TE,8,Brenton Strange,historical_oof,,,61,4.251381938034541,69.82758620689656,71.74887892376681,223.0,83,467,,6.15,0.0,0.0,23.0,1,1.0,261.0,,,
2023,TE,9,Darnell Washington,historical_oof,,,93,2.7866233192997463,48.706896551724135,50.22421524663677,223.0,146,806,,3.4823529411764707,0.0,0.0,39.0,1,1.0,261.0,,,
2024,QB,1,Caleb Williams,frozen_prospect,CHI,1.0,1,16.40469630796272,97.72727272727272,,,5,37,0.5974246263504028,,,,,0,,,1.0,0.0,2.716934945625148
2024,QB,2,Jayden Daniels,frozen_prospect,WAS,1.0,2,16.174775694825883,97.72727272727272,,,5,37,0.6774269342422485,,,,,0,,,1.0,0.0,1.360117123778097
2024,QB,3,Bo Nix,frozen_prospect,DEN,1.0,12,15.040626347755753,92.61363636363636,,,18,123,0.6140146255493164,,,,,0,,,1.0,0.0,-0.9600239787776116
2024,QB,4,Drake Maye,frozen_prospect,NE,1.0,3,14.598286413481135,92.61363636363636,,,18,123,0.5738378763198853,,,,,0,,,1.0,0.0,0.9920061302481332
2024,QB,5,Michael Penix,frozen_prospect,ATL,1.0,8,14.556562619712398,92.04545454545456,,,21,132,0.4035809636116028,,,,,0,,,1.0,0.0,0.7180443032740018
2024,QB,6,J.J. McCarthy,frozen_prospect,MIN,1.0,10,11.994421752973782,86.93181818181817,,,32,205,0.4359665215015411,,,,,0,,,1.0,0.0,-0.2300097953155688
2024,QB,7,Jordan Travis,frozen_prospect,NYJ,5.0,171,3.480177562025485,61.93181818181818,,,86,595,0.1127250865101814,,,,,0,,,1.0,0.0,-2.8573803156301008
2024,QB,8,Joe Milton,frozen_prospect,NE,6.0,193,2.114314822374386,47.159090909090914,,,115,831,0.0796116888523101,,,,,0,,,1.0,0.0,-2.861280260829292
2024,QB,9,Spencer Rattler,frozen_prospect,NO,5.0,150,1.353263235588014,31.25,,,147,1068,0.0635991618037223,,,,,0,,,1.0,0.0,-0.2384020400557052
2024,QB,10,Michael Pratt,frozen_prospect,GB,7.0,245,0.9682438975819152,18.75,,,174,1262,0.0842808857560157,,,,,0,,,1.0,0.0,-1.3259556242747568
2024,QB,11,Devin Leary,frozen_prospect,BAL,6.0,218,0.34931767712733,0.5681818181818182,,,210,1542,0.0285591483116149,,,,,0,,,1.0,0.0,0.3532923222664754
2024,RB,1,Trey Benson,frozen_prospect,ARI,3.0,66,9.41460714571137,90.0804289544236,,,45,163,0.2222950309514999,,,,,0,,,1.0,0.0,0.3827385952215314
2024,RB,2,Jonathon Brooks,frozen_prospect,CAR,2.0,46,8.521358818652926,85.79088471849866,,,62,225,0.4660419523715973,,,,,0,,,1.0,0.0,0.7592914919855112
2024,RB,3,Blake Corum,frozen_prospect,LA,3.0,83,7.710738968346922,81.76943699731903,,,78,284,0.2114465236663818,,,,,0,,,1.0,0.0,-0.2302093834070833
2024,RB,4,MarShawn Lloyd,frozen_prospect,GB,3.0,88,7.578291900634623,80.42895442359249,,,84,303,0.1450955271720886,,,,,0,,,1.0,0.0,-0.1741100019557544
2024,RB,5,Bucky Irving,frozen_prospect,TB,4.0,125,6.160161932999548,70.24128686327077,,,125,458,0.1520161926746368,,,,,0,,,1.0,0.0,-0.2471507289280916
2024,RB,6,Jaylen Wright,frozen_prospect,MIA,4.0,120,6.106890675658471,69.97319034852548,,,127,461,0.1316508203744888,,,,,0,,,1.0,0.0,-0.0140535334895668
2024,RB,7,Audric Estime,frozen_prospect,DEN,5.0,147,4.879880696045345,61.3941018766756,,,164,605,0.0549681223928928,,,,,0,,,1.0,0.0,-1.2602133523451609
2024,RB,8,Ray Davis,frozen_prospect,BUF,4.0,128,4.518375475292728,57.10455764075068,,,184,674,0.0478582493960857,,,,,0,,,1.0,0.0,0.1709149358143777
2024,RB,9,Will Shipley,frozen_prospect,PHI,4.0,127,4.1171946544940745,51.7426273458445,,,207,754,0.0918675288558006,,,,,0,,,1.0,0.0,-0.0486797213937935
2024,RB,10,Isaac Guerendo,frozen_prospect,SF,4.0,129,3.958311184968224,48.525469168900806,,,222,809,0.0340804383158683,,,,,0,,,1.0,0.0,-0.0514564251950044
2024,RB,11,Braelon Allen,frozen_prospect,NYJ,4.0,134,3.945763695395299,48.257372654155496,,,224,814,0.0549968257546424,,,,,0,,,1.0,0.0,-0.969609880002828
2024,RB,12,Keilan Robinson,frozen_prospect,JAX,5.0,167,3.369240716965081,39.67828418230563,,,263,947,0.0357344448566436,,,,,0,,,1.0,0.0,-0.140552376530243
2024,RB,13,Tyrone Tracy,frozen_prospect,NYG,5.0,166,2.879084632623257,34.04825737265416,,,287,1028,0.0354923643171787,,,,,0,,,1.0,0.0,0.1547490816336969
2024,RB,14,Rasheen Ali,frozen_prospect,BAL,5.0,165,2.741297733895091,31.099195710455763,,,300,1071,0.064888596534729,,,,,0,,,1.0,0.0,0.7267711473483747
2024,RB,15,Dylan Laube,frozen_prospect,LV,6.0,208,2.5591028716894555,28.686327077747997,,,312,1111,0.0326266437768936,,,,,0,,,0.0,0.0,-0.1137798683393844
2024,RB,16,Jawhar Jordan,frozen_prospect,HOU,6.0,205,2.4402322116924857,26.80965147453083,,,320,1140,0.0713955983519554,,,,,0,,,1.0,0.0,-0.0683565490941768
2024,RB,17,Kimani Vidal,frozen_prospect,LAC,6.0,181,2.402084601203049,26.80965147453083,,,320,1140,0.0304859727621078,,,,,0,,,1.0,0.0,-0.3101908478716728
2024,RB,18,Jase McClellan,frozen_prospect,ATL,6.0,186,0.7405910655759647,6.166219839142091,,,404,1450,0.0472293235361576,,,,,0,,,1.0,0.0,-0.6268731945533474
2024,RB,19,Isaiah Davis,frozen_prospect,NYJ,5.0,173,0.6849964070268311,5.630026809651475,,,408,1459,0.0176672898232936,,,,,0,,,1.0,0.0,2.377129276410604
2024,WR,1,Marvin Harrison,frozen_prospect,ARI,1.0,4,12.193560551970773,98.09523809523807,,,12,32,0.6488704085350037,,,,,0,,,1.0,0.0,2.593022067194441
2024,WR,2,Malik Nabers,frozen_prospect,NYG,1.0,6,11.79073366096438,97.52380952380952,,,16,43,0.6569235920906067,,,,,0,,,1.0,0.0,1.939899070500644
2024,WR,3,Xavier Worthy,frozen_prospect,KC,1.0,28,11.679776757202887,97.14285714285714,,,19,49,0.6484211683273315,,,,,0,,,1.0,0.0,0.5579443975644058
2024,WR,4,Rome Odunze,frozen_prospect,CHI,1.0,9,11.18907840511204,96.38095238095238,,,24,62,0.472349613904953,,,,,0,,,1.0,0.0,1.3251522553616577
2024,WR,5,Brian Thomas,frozen_prospect,JAX,1.0,23,10.900237761354552,94.85714285714286,,,33,86,0.712899923324585,,,,,0,,,1.0,0.0,0.8972985867004075
2024,WR,6,Xavier Legette,frozen_prospect,CAR,1.0,32,8.436081699929977,84.57142857142857,,,96,245,0.1067368611693382,,,,,0,,,1.0,0.0,0.796750176268771
2024,WR,7,Ladd McConkey,frozen_prospect,LAC,2.0,34,7.80800847989196,80.38095238095238,,,120,306,0.1627336293458938,,,,,0,,,1.0,0.0,0.5881557708516469
2024,WR,8,Ricky Pearsall,frozen_prospect,SF,1.0,31,7.714264141406559,79.23809523809524,,,127,322,0.1253107488155365,,,,,0,,,1.0,0.0,0.9603721300937158
2024,WR,9,Keon Coleman,frozen_prospect,BUF,2.0,33,7.516633018332333,78.85714285714286,,,130,328,0.1734130680561065,,,,,0,,,1.0,0.0,0.2855197306925676
2024,WR,10,Malachi Corley,frozen_prospect,NYJ,3.0,65,7.223660413665462,77.33333333333333,,,142,352,0.2724120020866394,,,,,0,,,1.0,0.0,0.2170408426493484
2024,WR,11,Adonai Mitchell,frozen_prospect,IND,2.0,52,6.3736724584833935,71.80952380952381,,,174,432,0.1139068603515625,,,,,0,,,1.0,0.0,0.3115588549641619
2024,WR,12,Jacob Cowing,frozen_prospect,SF,4.0,135,5.998173062224888,69.71428571428572,,,188,468,0.1714180558919906,,,,,0,,,1.0,0.0,-1.1731360263379371
2024,WR,13,Ja'Lynn Polk,frozen_prospect,NE,2.0,37,5.6801641871748725,67.04761904761905,,,204,511,0.1280847191810608,,,,,0,,,1.0,0.0,0.6996442946675523
2024,WR,14,Jermaine Burton,frozen_prospect,CIN,3.0,80,5.356739304721887,64.38095238095238,,,222,553,0.0834827050566673,,,,,0,,,1.0,0.0,-0.7174680398219828
2024,WR,15,Roman Wilson,frozen_prospect,PIT,3.0,84,5.272874828431374,63.61904761904762,,,227,565,0.0711606740951538,,,,,0,,,1.0,0.0,-0.3378149392477256
2024,WR,16,Jalen McMillan,frozen_prospect,TB,3.0,92,5.224172282204551,63.23809523809524,,,230,572,0.1166523322463035,,,,,0,,,1.0,0.0,-0.6476981866575273
2024,WR,17,Luke McCaffrey,frozen_prospect,WAS,3.0,100,4.776556708683473,60.57142857142858,,,251,621,0.0828910171985626,,,,,0,,,1.0,0.0,-0.4984792892369896
2024,WR,18,Troy Franklin,frozen_prospect,DEN,4.0,102,4.629222487161531,59.80952380952381,,,256,631,0.0969933345913887,,,,,0,,,1.0,0.0,-1.619150931968102
2024,WR,19,Javon Baker,frozen_prospect,NE,4.0,110,3.736442280578904,51.61904761904762,,,308,759,0.0353310480713844,,,,,0,,,1.0,0.0,-0.2567736695748035
2024,WR,20,Anthony Gould,frozen_prospect,IND,5.0,142,3.58537599114646,50.47619047619048,,,316,775,0.0151766287162899,,,,,0,,,1.0,0.0,-0.3118496534213673
2024,WR,21,Devontez Walker,frozen_prospect,BAL,4.0,113,3.2293222769107635,43.238095238095234,,,357,886,0.0614163726568222,,,,,0,,,1.0,0.0,0.2773903935856774
2024,WR,22,Jamari Thrash,frozen_prospect,CLE,5.0,156,3.1489865299869955,42.095238095238095,,,366,905,0.0260890573263168,,,,,0,,,1.0,0.0,0.0219303416397833
2024,WR,23,Ainias Smith,frozen_prospect,PHI,5.0,152,2.510651739320729,31.428571428571427,,,428,1064,0.039736833423376,,,,,0,,,1.0,0.0,-0.3546763728948772
